"id","uid","date","attendance","timeValid","neutralSite","conferenceCompetition","recent","notes","startDate","type.id","type.abbreviation","venue.id","venue.fullName","venue.address.city","venue.address.state","venue.capacity","venue.indoor","status.clock","status.displayClock","status.period","status.type.id","status.type.name","status.type.state","status.type.completed","status.type.description","status.type.detail","status.type.shortDetail","series.type","series.title","series.summary","series.completed","series.totalCompetitions","series.competitors","home.id","home.uid","home.location","home.name","home.abbreviation","home.displayName","home.shortDisplayName","home.color","home.alternateColor","home.isActive","home.venue.id","home.logo","away.id","away.uid","away.location","away.name","away.abbreviation","away.displayName","away.shortDisplayName","away.color","away.alternateColor","away.isActive","away.venue.id","away.logo","season","game_id","PBP"
240722018,"s:40~l:59~e:240722018~c:240722018","2004-07-23T00:00Z",0,"True","False","False","False","[]","2004-07-23T00:00Z",1,"STD",2160,"Mohegan Sun Arena","Uncasville","CT",10000,"True",0,"0",2,3,"STATUS_FINAL","post","True","Final","Final","Final","","","","",NA,"",18,"s:40~l:59~t:18","Connecticut","Sun","CT","Connecticut Sun","Sun","de6b36","002d62","True",2160,"https://a.espncdn.com/i/teamlogos/wnba/500/ct.png",8,"s:40~l:59~t:8","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","005084","47a757","True",2029,"https://a.espncdn.com/i/teamlogos/wnba/500/min.png",2004,240722018,TRUE
240722014,"s:40~l:59~e:240722014~c:240722014","2004-07-22T19:00Z",0,"True","False","False","False","[]","2004-07-22T19:00Z",1,"STD",2184,"KeyArena","Seattle","WA",17459,"True",0,"0",2,3,"STATUS_FINAL","post","True","Final","Final","Final","","","","",NA,"",14,"s:40~l:59~t:14","Seattle","Storm","SEA","Seattle Storm","Storm","05452a","f7c43c","True",2184,"https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png",5,"s:40~l:59~t:5","Indiana","Fever","IND","Indiana Fever","Fever","e2382f","08265b","True",NA,"https://a.espncdn.com/i/teamlogos/wnba/500/ind.png",2004,240722014,TRUE
240721006,"s:40~l:59~e:240721006~c:240721006","2004-07-21T19:30Z",0,"True","False","False","False","[]","2004-07-21T19:30Z",1,"STD",1841,"STAPLES Center","Los Angeles","CA",19068,"True",0,"0",2,3,"STATUS_FINAL","post","True","Final","Final","Final","","","","",NA,"",6,"s:40~l:59~t:6","Los Angeles","Sparks","LOS","Los Angeles Sparks","Sparks","532481","49ac9c","True",1841,"https://a.espncdn.com/i/teamlogos/wnba/500/los.png",16,"s:40~l:59~t:16","Washington","Mystics","WAS","Washington Mystics","Mystics","e03a3e","09295a","True",1823,"https://a.espncdn.com/i/teamlogos/wnba/500/was.png",2004,240721006,TRUE
240721011,"s:40~l:59~e:240721011~c:240721011","2004-07-21T19:00Z",0,"True","False","False","False","[]","2004-07-21T19:00Z",1,"STD",1949,"Phoenix Suns Arena","Phoenix","AZ",18055,"True",0,"0",2,3,"STATUS_FINAL","post","True","Final","Final","Final","","","","",NA,"",11,"s:40~l:59~t:11","Phoenix","Mercury","PHO","Phoenix Mercury","Mercury","3a267d","e56020","True",1949,"https://a.espncdn.com/i/teamlogos/wnba/500/pho.png",17,"s:40~l:59~t:17","San Antonio","Silver Stars","SAS","San Antonio Silver Stars","Silver Stars","000000","c7cfd4","False",780,"https://a.espncdn.com/i/teamlogos/wnba/500/sas.png",2004,240721011,TRUE
240721003,"s:40~l:59~e:240721003~c:240721003","2004-07-21T15:30Z",0,"True","False","False","False","[]","2004-07-21T15:30Z",1,"STD",3419,"The Palace of Auburn Hills","Detroit","MI",22076,"False",0,"0",2,3,"STATUS_FINAL","post","True","Final","Final","Final","","","","",NA,"",3,"s:40~l:59~t:3","Detroit","Shock","TUL","Detroit Shock","Shock","11213e","c5d646","False",1911,"https://a.espncdn.com/i/teamlogos/wnba/500/tul.png",18,"s:40~l:59~t:18","Connecticut","Sun","CT","Connecticut Sun","Sun","de6b36","002d62","True",2160,"https://a.espncdn.com/i/teamlogos/wnba/500/ct.png",2004,240721003,TRUE
240720001,"s:40~l:59~e:240720001~c:240720001","2004-07-20T16:00Z",0,"True","False","False","False","[]","2004-07-20T16:00Z",1,"STD",NA,"","","",NA,"",0,"0",3,3,"STATUS_FINAL","post","True","Final","Final","Final","","","","",NA,"",1,"s:40~l:59~t:1","Charlotte","Sting","CHA","Charlotte Sting","Sting","","","True",NA,"https://a.espncdn.com/i/teamlogos/wnba/500/cha.png",9,"s:40~l:59~t:9","New York","Liberty","NYL","New York Liberty","Liberty","0d79b9","89c9bf","True",1826,"https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png",2004,240720001,TRUE
240719006,"s:40~l:59~e:240719006~c:240719006","2004-07-20T02:30Z",0,"True","False","False","False","[]","2004-07-20T02:30Z",1,"STD",1841,"STAPLES Center","Los Angeles","CA",19068,"True",0,"0",2,3,"STATUS_FINAL","post","True","Final","Final","Final","","","","",NA,"",6,"s:40~l:59~t:6","Los Angeles","Sparks","LOS","Los Angeles Sparks","Sparks","532481","49ac9c","True",1841,"https://a.espncdn.com/i/teamlogos/wnba/500/los.png",5,"s:40~l:59~t:5","Indiana","Fever","IND","Indiana Fever","Fever","e2382f","08265b","True",NA,"https://a.espncdn.com/i/teamlogos/wnba/500/ind.png",2004,240719006,TRUE
240718013,"s:40~l:59~e:240718013~c:240718013","2004-07-19T02:00Z",0,"True","False","False","False","[]","2004-07-19T02:00Z",1,"STD",NA,"","","",NA,"",0,"0",2,3,"STATUS_FINAL","post","True","Final","Final","Final","","","","",NA,"",13,"s:40~l:59~t:13","Sacramento","Monarchs","SAC","Sacramento Monarchs","Monarchs","","","True",NA,"https://a.espncdn.com/i/teamlogos/wnba/500/sac.png",16,"s:40~l:59~t:16","Washington","Mystics","WAS","Washington Mystics","Mystics","e03a3e","09295a","True",1823,"https://a.espncdn.com/i/teamlogos/wnba/500/was.png",2004,240718013,TRUE
240718011,"s:40~l:59~e:240718011~c:240718011","2004-07-19T01:00Z",0,"True","False","False","False","[]","2004-07-19T01:00Z",1,"STD",1949,"Phoenix Suns Arena","Phoenix","AZ",18055,"True",0,"0",2,3,"STATUS_FINAL","post","True","Final","Final","Final","","","","",NA,"",11,"s:40~l:59~t:11","Phoenix","Mercury","PHO","Phoenix Mercury","Mercury","3a267d","e56020","True",1949,"https://a.espncdn.com/i/teamlogos/wnba/500/pho.png",8,"s:40~l:59~t:8","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","005084","47a757","True",2029,"https://a.espncdn.com/i/teamlogos/wnba/500/min.png",2004,240718011,TRUE
240718009,"s:40~l:59~e:240718009~c:240718009","2004-07-18T20:00Z",0,"True","False","False","False","[]","2004-07-18T20:00Z",1,"STD",1830,"Madison Square Garden","New York","NY",19763,"False",0,"0",2,3,"STATUS_FINAL","post","True","Final","Final","Final","","","","",NA,"",9,"s:40~l:59~t:9","New York","Liberty","NYL","New York Liberty","Liberty","0d79b9","89c9bf","True",1826,"https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png",1,"s:40~l:59~t:1","Charlotte","Sting","CHA","Charlotte Sting","Sting","","","True",NA,"https://a.espncdn.com/i/teamlogos/wnba/500/cha.png",2004,240718009,TRUE
240718003,"s:40~l:59~e:240718003~c:240718003","2004-07-18T16:00Z",0,"True","False","False","False","[]","2004-07-18T16:00Z",1,"STD",3419,"The Palace of Auburn Hills","Detroit","MI",22076,"False",0,"0",2,3,"STATUS_FINAL","post","True","Final","Final","Final","","","","",NA,"",3,"s:40~l:59~t:3","Detroit","Shock","TUL","Detroit Shock","Shock","11213e","c5d646","False",1911,"https://a.espncdn.com/i/teamlogos/wnba/500/tul.png",17,"s:40~l:59~t:17","San Antonio","Silver Stars","SAS","San Antonio Silver Stars","Silver Stars","000000","c7cfd4","False",780,"https://a.espncdn.com/i/teamlogos/wnba/500/sas.png",2004,240718003,TRUE
240717006,"s:40~l:59~e:240717006~c:240717006","2004-07-18T02:30Z",0,"True","False","False","False","[]","2004-07-18T02:30Z",1,"STD",1841,"STAPLES Center","Los Angeles","CA",19068,"True",0,"0",2,3,"STATUS_FINAL","post","True","Final","Final","Final","playoff","Playoff Series","SAC Wins series 2-1","True",3,"[{'id': '6', 'uid': 's:40~l:59~t:6', 'wins': 1, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2004/teams/6?lang=en&region=us'}, {'id': '13', 'uid': 's:40~l:59~t:13', 'wins': 2, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2004/teams/13?lang=en&region=us'}]",6,"s:40~l:59~t:6","Los Angeles","Sparks","LOS","Los Angeles Sparks","Sparks","532481","49ac9c","True",1841,"https://a.espncdn.com/i/teamlogos/wnba/500/los.png",13,"s:40~l:59~t:13","Sacramento","Monarchs","SAC","Sacramento Monarchs","Monarchs","","","True",NA,"https://a.espncdn.com/i/teamlogos/wnba/500/sac.png",2004,240717006,TRUE
240717014,"s:40~l:59~e:240717014~c:240717014","2004-07-18T02:00Z",0,"True","False","False","False","[]","2004-07-18T02:00Z",1,"STD",2184,"KeyArena","Seattle","WA",17459,"True",0,"0",3,3,"STATUS_FINAL","post","True","Final","Final","Final","","","","",NA,"",14,"s:40~l:59~t:14","Seattle","Storm","SEA","Seattle Storm","Storm","05452a","f7c43c","True",2184,"https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png",16,"s:40~l:59~t:16","Washington","Mystics","WAS","Washington Mystics","Mystics","e03a3e","09295a","True",1823,"https://a.espncdn.com/i/teamlogos/wnba/500/was.png",2004,240717014,TRUE
240717004,"s:40~l:59~e:240717004~c:240717004","2004-07-18T00:30Z",0,"True","False","False","False","[]","2004-07-18T00:30Z",1,"STD",NA,"","","",NA,"",0,"0",2,3,"STATUS_FINAL","post","True","Final","Final","Final","","","","",NA,"",4,"s:40~l:59~t:4","Houston","Comets","HOU","Houston Comets","Comets","","","True",NA,"https://a.espncdn.com/i/teamlogos/wnba/500/hou.png",18,"s:40~l:59~t:18","Connecticut","Sun","CT","Connecticut Sun","Sun","de6b36","002d62","True",2160,"https://a.espncdn.com/i/teamlogos/wnba/500/ct.png",2004,240717004,TRUE
240716005,"s:40~l:59~e:240716005~c:240716005","2004-07-16T04:00Z",0,"True","False","False","False","[]","2004-07-16T04:00Z",1,"STD",NA,"","","",NA,"",0,"0",2,3,"STATUS_FINAL","post","True","Final","Final","Final","","","","",NA,"",5,"s:40~l:59~t:5","Indiana","Fever","IND","Indiana Fever","Fever","e2382f","08265b","True",NA,"https://a.espncdn.com/i/teamlogos/wnba/500/ind.png",3,"s:40~l:59~t:3","Detroit","Shock","TUL","Detroit Shock","Shock","11213e","c5d646","False",1911,"https://a.espncdn.com/i/teamlogos/wnba/500/tul.png",2004,240716005,TRUE
240715004,"s:40~l:59~e:240715004~c:240715004","2004-07-16T00:00Z",0,"True","False","False","False","[]","2004-07-16T00:00Z",1,"STD",NA,"","","",NA,"",0,"0",2,3,"STATUS_FINAL","post","True","Final","Final","Final","","","","",NA,"",4,"s:40~l:59~t:4","Houston","Comets","HOU","Houston Comets","Comets","","","True",NA,"https://a.espncdn.com/i/teamlogos/wnba/500/hou.png",3,"s:40~l:59~t:3","Detroit","Shock","TUL","Detroit Shock","Shock","11213e","c5d646","False",1911,"https://a.espncdn.com/i/teamlogos/wnba/500/tul.png",2004,240715004,TRUE
240715017,"s:40~l:59~e:240715017~c:240715017","2004-07-16T00:00Z",0,"True","False","False","False","[]","2004-07-16T00:00Z",1,"STD",780,"AT&T Center","San Antonio","TX",18500,"False",0,"0",2,3,"STATUS_FINAL","post","True","Final","Final","Final","","","","",NA,"",17,"s:40~l:59~t:17","San Antonio","Silver Stars","SAS","San Antonio Silver Stars","Silver Stars","000000","c7cfd4","False",780,"https://a.espncdn.com/i/teamlogos/wnba/500/sas.png",18,"s:40~l:59~t:18","Connecticut","Sun","CT","Connecticut Sun","Sun","de6b36","002d62","True",2160,"https://a.espncdn.com/i/teamlogos/wnba/500/ct.png",2004,240715017,TRUE
240715009,"s:40~l:59~e:240715009~c:240715009","2004-07-15T23:30Z",0,"True","False","False","False","[]","2004-07-15T23:30Z",1,"STD",1830,"Madison Square Garden","New York","NY",19763,"False",0,"0",2,3,"STATUS_FINAL","post","True","Final","Final","Final","","","","",NA,"",9,"s:40~l:59~t:9","New York","Liberty","NYL","New York Liberty","Liberty","0d79b9","89c9bf","True",1826,"https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png",8,"s:40~l:59~t:8","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","005084","47a757","True",2029,"https://a.espncdn.com/i/teamlogos/wnba/500/min.png",2004,240715009,TRUE
240715013,"s:40~l:59~e:240715013~c:240715013","2004-07-15T18:30Z",0,"True","False","False","False","[]","2004-07-15T18:30Z",1,"STD",NA,"","","",NA,"",0,"0",2,3,"STATUS_FINAL","post","True","Final","Final","Final","playoff","Playoff Series","SEA Wins series 2-1","True",3,"[{'id': '13', 'uid': 's:40~l:59~t:13', 'wins': 1, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2004/teams/13?lang=en&region=us'}, {'id': '14', 'uid': 's:40~l:59~t:14', 'wins': 2, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2004/teams/14?lang=en&region=us'}]",13,"s:40~l:59~t:13","Sacramento","Monarchs","SAC","Sacramento Monarchs","Monarchs","","","True",NA,"https://a.espncdn.com/i/teamlogos/wnba/500/sac.png",14,"s:40~l:59~t:14","Seattle","Storm","SEA","Seattle Storm","Storm","05452a","f7c43c","True",2184,"https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png",2004,240715013,TRUE
240715016,"s:40~l:59~e:240715016~c:240715016","2004-07-15T15:30Z",0,"True","False","False","False","[]","2004-07-15T15:30Z",1,"STD",1823,"Capital One Arena","Washington","DC",20362,"True",0,"0",2,3,"STATUS_FINAL","post","True","Final","Final","Final","","","","",NA,"",16,"s:40~l:59~t:16","Washington","Mystics","WAS","Washington Mystics","Mystics","e03a3e","09295a","True",1823,"https://a.espncdn.com/i/teamlogos/wnba/500/was.png",1,"s:40~l:59~t:1","Charlotte","Sting","CHA","Charlotte Sting","Sting","","","True",NA,"https://a.espncdn.com/i/teamlogos/wnba/500/cha.png",2004,240715016,FALSE
240714005,"s:40~l:59~e:240714005~c:240714005","2004-07-14T18:00Z",0,"True","False","False","False","[]","2004-07-14T18:00Z",1,"STD",NA,"","","",NA,"",0,"0",2,3,"STATUS_FINAL","post","True","Final","Final","Final","","","","",NA,"",5,"s:40~l:59~t:5","Indiana","Fever","IND","Indiana Fever","Fever","e2382f","08265b","True",NA,"https://a.espncdn.com/i/teamlogos/wnba/500/ind.png",4,"s:40~l:59~t:4","Houston","Comets","HOU","Houston Comets","Comets","","","True",NA,"https://a.espncdn.com/i/teamlogos/wnba/500/hou.png",2004,240714005,TRUE
240714008,"s:40~l:59~e:240714008~c:240714008","2004-07-14T17:00Z",0,"True","False","False","False","[]","2004-07-14T17:00Z",1,"STD",2029,"Target Center","Minneapolis","MN",19006,"False",0,"0",2,3,"STATUS_FINAL","post","True","Final","Final","Final","","","","",NA,"",8,"s:40~l:59~t:8","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","005084","47a757","True",2029,"https://a.espncdn.com/i/teamlogos/wnba/500/min.png",18,"s:40~l:59~t:18","Connecticut","Sun","CT","Connecticut Sun","Sun","de6b36","002d62","True",2160,"https://a.espncdn.com/i/teamlogos/wnba/500/ct.png",2004,240714008,TRUE
240712014,"s:40~l:59~e:240712014~c:240712014","2004-07-13T02:00Z",0,"True","False","False","False","[]","2004-07-13T02:00Z",1,"STD",2184,"KeyArena","Seattle","WA",17459,"True",0,"0",2,3,"STATUS_FINAL","post","True","Final","Final","Final","","","","",NA,"",14,"s:40~l:59~t:14","Seattle","Storm","SEA","Seattle Storm","Storm","05452a","f7c43c","True",2184,"https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png",17,"s:40~l:59~t:17","San Antonio","Silver Stars","SAS","San Antonio Silver Stars","Silver Stars","000000","c7cfd4","False",780,"https://a.espncdn.com/i/teamlogos/wnba/500/sas.png",2004,240712014,TRUE
240712003,"s:40~l:59~e:240712003~c:240712003","2004-07-12T23:30Z",0,"True","False","False","False","[]","2004-07-12T23:30Z",1,"STD",3419,"The Palace of Auburn Hills","Detroit","MI",22076,"False",0,"0",2,3,"STATUS_FINAL","post","True","Final","Final","Final","","","","",NA,"",3,"s:40~l:59~t:3","Detroit","Shock","TUL","Detroit Shock","Shock","11213e","c5d646","False",1911,"https://a.espncdn.com/i/teamlogos/wnba/500/tul.png",13,"s:40~l:59~t:13","Sacramento","Monarchs","SAC","Sacramento Monarchs","Monarchs","","","True",NA,"https://a.espncdn.com/i/teamlogos/wnba/500/sac.png",2004,240712003,TRUE
240711008,"s:40~l:59~e:240711008~c:240711008","2004-07-11T23:00Z",0,"True","False","False","False","[]","2004-07-11T23:00Z",1,"STD",2029,"Target Center","Minneapolis","MN",19006,"False",0,"0",3,3,"STATUS_FINAL","post","True","Final","Final","Final","","","","",NA,"",8,"s:40~l:59~t:8","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","005084","47a757","True",2029,"https://a.espncdn.com/i/teamlogos/wnba/500/min.png",13,"s:40~l:59~t:13","Sacramento","Monarchs","SAC","Sacramento Monarchs","Monarchs","","","True",NA,"https://a.espncdn.com/i/teamlogos/wnba/500/sac.png",2004,240711008,TRUE
240711005,"s:40~l:59~e:240711005~c:240711005","2004-07-11T22:00Z",0,"True","False","False","False","[]","2004-07-11T22:00Z",1,"STD",NA,"","","",NA,"",0,"0",2,3,"STATUS_FINAL","post","True","Final","Final","Final","","","","",NA,"",5,"s:40~l:59~t:5","Indiana","Fever","IND","Indiana Fever","Fever","e2382f","08265b","True",NA,"https://a.espncdn.com/i/teamlogos/wnba/500/ind.png",18,"s:40~l:59~t:18","Connecticut","Sun","CT","Connecticut Sun","Sun","de6b36","002d62","True",2160,"https://a.espncdn.com/i/teamlogos/wnba/500/ct.png",2004,240711005,TRUE
240711009,"s:40~l:59~e:240711009~c:240711009","2004-07-11T18:00Z",0,"True","False","False","False","[]","2004-07-11T18:00Z",1,"STD",1830,"Madison Square Garden","New York","NY",19763,"False",0,"0",2,3,"STATUS_FINAL","post","True","Final","Final","Final","","","","",NA,"",9,"s:40~l:59~t:9","New York","Liberty","NYL","New York Liberty","Liberty","0d79b9","89c9bf","True",1826,"https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png",11,"s:40~l:59~t:11","Phoenix","Mercury","PHO","Phoenix Mercury","Mercury","3a267d","e56020","True",1949,"https://a.espncdn.com/i/teamlogos/wnba/500/pho.png",2004,240711009,TRUE
240710004,"s:40~l:59~e:240710004~c:240710004","2004-07-11T01:00Z",0,"True","False","False","False","[]","2004-07-11T01:00Z",1,"STD",NA,"","","",NA,"",0,"0",2,3,"STATUS_FINAL","post","True","Final","Final","Final","","","","",NA,"",4,"s:40~l:59~t:4","Houston","Comets","HOU","Houston Comets","Comets","","","True",NA,"https://a.espncdn.com/i/teamlogos/wnba/500/hou.png",6,"s:40~l:59~t:6","Los Angeles","Sparks","LOS","Los Angeles Sparks","Sparks","532481","49ac9c","True",1841,"https://a.espncdn.com/i/teamlogos/wnba/500/los.png",2004,240710004,TRUE
240710001,"s:40~l:59~e:240710001~c:240710001","2004-07-10T22:00Z",0,"True","False","False","False","[]","2004-07-10T22:00Z",1,"STD",NA,"","","",NA,"",0,"0",2,3,"STATUS_FINAL","post","True","Final","Final","Final","","","","",NA,"",1,"s:40~l:59~t:1","Charlotte","Sting","CHA","Charlotte Sting","Sting","","","True",NA,"https://a.espncdn.com/i/teamlogos/wnba/500/cha.png",16,"s:40~l:59~t:16","Washington","Mystics","WAS","Washington Mystics","Mystics","e03a3e","09295a","True",1823,"https://a.espncdn.com/i/teamlogos/wnba/500/was.png",2004,240710001,TRUE
240710003,"s:40~l:59~e:240710003~c:240710003","2004-07-10T20:00Z",0,"True","False","False","False","[]","2004-07-10T20:00Z",1,"STD",3419,"The Palace of Auburn Hills","Detroit","MI",22076,"False",0,"0",2,3,"STATUS_FINAL","post","True","Final","Final","Final","","","","",NA,"",3,"s:40~l:59~t:3","Detroit","Shock","TUL","Detroit Shock","Shock","11213e","c5d646","False",1911,"https://a.espncdn.com/i/teamlogos/wnba/500/tul.png",14,"s:40~l:59~t:14","Seattle","Storm","SEA","Seattle Storm","Storm","05452a","f7c43c","True",2184,"https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png",2004,240710003,TRUE
240709008,"s:40~l:59~e:240709008~c:240709008","2004-07-10T00:00Z",0,"True","False","False","False","[]","2004-07-10T00:00Z",1,"STD",2029,"Target Center","Minneapolis","MN",19006,"False",0,"0",2,3,"STATUS_FINAL","post","True","Final","Final","Final","","","","",NA,"",8,"s:40~l:59~t:8","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","005084","47a757","True",2029,"https://a.espncdn.com/i/teamlogos/wnba/500/min.png",11,"s:40~l:59~t:11","Phoenix","Mercury","PHO","Phoenix Mercury","Mercury","3a267d","e56020","True",1949,"https://a.espncdn.com/i/teamlogos/wnba/500/pho.png",2004,240709008,TRUE
240709017,"s:40~l:59~e:240709017~c:240709017","2004-07-10T00:00Z",0,"True","False","False","False","[]","2004-07-10T00:00Z",1,"STD",780,"AT&T Center","San Antonio","TX",18500,"False",0,"0",2,3,"STATUS_FINAL","post","True","Final","Final","Final","","","","",NA,"",17,"s:40~l:59~t:17","San Antonio","Silver Stars","SAS","San Antonio Silver Stars","Silver Stars","000000","c7cfd4","False",780,"https://a.espncdn.com/i/teamlogos/wnba/500/sas.png",6,"s:40~l:59~t:6","Los Angeles","Sparks","LOS","Los Angeles Sparks","Sparks","532481","49ac9c","True",1841,"https://a.espncdn.com/i/teamlogos/wnba/500/los.png",2004,240709017,TRUE
240709018,"s:40~l:59~e:240709018~c:240709018","2004-07-09T23:00Z",0,"True","False","False","False","[]","2004-07-09T23:00Z",1,"STD",2160,"Mohegan Sun Arena","Uncasville","CT",10000,"True",0,"0",2,3,"STATUS_FINAL","post","True","Final","Final","Final","","","","",NA,"",18,"s:40~l:59~t:18","Connecticut","Sun","CT","Connecticut Sun","Sun","de6b36","002d62","True",2160,"https://a.espncdn.com/i/teamlogos/wnba/500/ct.png",13,"s:40~l:59~t:13","Sacramento","Monarchs","SAC","Sacramento Monarchs","Monarchs","","","True",NA,"https://a.espncdn.com/i/teamlogos/wnba/500/sac.png",2004,240709018,TRUE
240708005,"s:40~l:59~e:240708005~c:240708005","2004-07-09T00:00Z",0,"True","False","False","False","[]","2004-07-09T00:00Z",1,"STD",NA,"","","",NA,"",0,"0",2,3,"STATUS_FINAL","post","True","Final","Final","Final","","","","",NA,"",5,"s:40~l:59~t:5","Indiana","Fever","IND","Indiana Fever","Fever","e2382f","08265b","True",NA,"https://a.espncdn.com/i/teamlogos/wnba/500/ind.png",8,"s:40~l:59~t:8","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","005084","47a757","True",2029,"https://a.espncdn.com/i/teamlogos/wnba/500/min.png",2004,240708005,FALSE
240708009,"s:40~l:59~e:240708009~c:240708009","2004-07-09T00:00Z",0,"True","False","False","False","[]","2004-07-09T00:00Z",1,"STD",1830,"Madison Square Garden","New York","NY",19763,"False",0,"0",2,3,"STATUS_FINAL","post","True","Final","Final","Final","","","","",NA,"",9,"s:40~l:59~t:9","New York","Liberty","NYL","New York Liberty","Liberty","0d79b9","89c9bf","True",1826,"https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png",16,"s:40~l:59~t:16","Washington","Mystics","WAS","Washington Mystics","Mystics","e03a3e","09295a","True",1823,"https://a.espncdn.com/i/teamlogos/wnba/500/was.png",2004,240708009,TRUE
240708001,"s:40~l:59~e:240708001~c:240708001","2004-07-08T23:00Z",0,"True","False","False","False","[]","2004-07-08T23:00Z",1,"STD",NA,"","","",NA,"",0,"0",2,3,"STATUS_FINAL","post","True","Final","Final","Final","","","","",NA,"",1,"s:40~l:59~t:1","Charlotte","Sting","CHA","Charlotte Sting","Sting","","","True",NA,"https://a.espncdn.com/i/teamlogos/wnba/500/cha.png",14,"s:40~l:59~t:14","Seattle","Storm","SEA","Seattle Storm","Storm","05452a","f7c43c","True",2184,"https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png",2004,240708001,TRUE
240707006,"s:40~l:59~e:240707006~c:240707006","2004-07-08T02:30Z",0,"True","False","False","False","[]","2004-07-08T02:30Z",1,"STD",1841,"STAPLES Center","Los Angeles","CA",19068,"True",0,"0",2,3,"STATUS_FINAL","post","True","Final","Final","Final","","","","",NA,"",6,"s:40~l:59~t:6","Los Angeles","Sparks","LOS","Los Angeles Sparks","Sparks","532481","49ac9c","True",1841,"https://a.espncdn.com/i/teamlogos/wnba/500/los.png",11,"s:40~l:59~t:11","Phoenix","Mercury","PHO","Phoenix Mercury","Mercury","3a267d","e56020","True",1949,"https://a.espncdn.com/i/teamlogos/wnba/500/pho.png",2004,240707006,TRUE
240707016,"s:40~l:59~e:240707016~c:240707016","2004-07-07T23:00Z",0,"True","False","False","False","[]","2004-07-07T23:00Z",1,"STD",1823,"Capital One Arena","Washington","DC",20362,"True",0,"0",2,3,"STATUS_FINAL","post","True","Final","Final","Final","","","","",NA,"",16,"s:40~l:59~t:16","Washington","Mystics","WAS","Washington Mystics","Mystics","e03a3e","09295a","True",1823,"https://a.espncdn.com/i/teamlogos/wnba/500/was.png",14,"s:40~l:59~t:14","Seattle","Storm","SEA","Seattle Storm","Storm","05452a","f7c43c","True",2184,"https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png",2004,240707016,TRUE
240706003,"s:40~l:59~e:240706003~c:240706003","2004-07-06T23:30Z",0,"True","False","False","False","[]","2004-07-06T23:30Z",1,"STD",3419,"The Palace of Auburn Hills","Detroit","MI",22076,"False",0,"0",2,3,"STATUS_FINAL","post","True","Final","Final","Final","","","","",NA,"",3,"s:40~l:59~t:3","Detroit","Shock","TUL","Detroit Shock","Shock","11213e","c5d646","False",1911,"https://a.espncdn.com/i/teamlogos/wnba/500/tul.png",4,"s:40~l:59~t:4","Houston","Comets","HOU","Houston Comets","Comets","","","True",NA,"https://a.espncdn.com/i/teamlogos/wnba/500/hou.png",2004,240706003,TRUE
240706009,"s:40~l:59~e:240706009~c:240706009","2004-07-06T23:30Z",0,"True","False","False","False","[]","2004-07-06T23:30Z",1,"STD",1830,"Madison Square Garden","New York","NY",19763,"False",0,"0",2,3,"STATUS_FINAL","post","True","Final","Final","Final","","","","",NA,"",9,"s:40~l:59~t:9","New York","Liberty","NYL","New York Liberty","Liberty","0d79b9","89c9bf","True",1826,"https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png",13,"s:40~l:59~t:13","Sacramento","Monarchs","SAC","Sacramento Monarchs","Monarchs","","","True",NA,"https://a.espncdn.com/i/teamlogos/wnba/500/sac.png",2004,240706009,TRUE
240706018,"s:40~l:59~e:240706018~c:240706018","2004-07-06T23:00Z",0,"True","False","False","False","[]","2004-07-06T23:00Z",1,"STD",2160,"Mohegan Sun Arena","Uncasville","CT",10000,"True",0,"0",3,3,"STATUS_FINAL","post","True","Final","Final","Final","","","","",NA,"",18,"s:40~l:59~t:18","Connecticut","Sun","CT","Connecticut Sun","Sun","de6b36","002d62","True",2160,"https://a.espncdn.com/i/teamlogos/wnba/500/ct.png",5,"s:40~l:59~t:5","Indiana","Fever","IND","Indiana Fever","Fever","e2382f","08265b","True",NA,"https://a.espncdn.com/i/teamlogos/wnba/500/ind.png",2004,240706018,TRUE
